session_id,user,sensor,elapsed_sec,sample_count,delta,theta,alpha,beta,gamma_1,gamma_2,ppg_ir,ppg_red,ppg_ambient,acc_x,acc_y,acc_z,drl,ref
0,B9,ppg,257,60,,,,,,,,120962823.066667,,,,,,
0,B9,ppg,258,66,,,,,,,,120947716.727273,,,,,,
0,B9,ppg,259,66,,,,,,,,120938437.575758,,,,,,
0,B9,ppg,260,60,,,,,,,,120929205.200000,,,,,,
0,B9,ppg,261,66,,,,,,,,120918437.696970,,,,,,
0,B9,ppg,262,66,,,,,,,,120905348.363636,,,,,,
0,B9,ppg,263,60,,,,,,,,120858611.466667,,,,,,
0,B9,ppg,264,66,,,,,,,,120919707.030303,,,,,,
0,B9,ppg,265,66,,,,,,,,120961818.666667,,,,,,
0,B9,ppg,266,60,,,,,,,,121163750.533333,,,,,,
0,B9,ppg,267,60,,,,,,,,121464216.000000,,,,,,
0,B9,ppg,268,66,,,,,,,,121564945.333333,,,,,,
0,B9,ppg,269,66,,,,,,,,121534139.030303,,,,,,
0,B9,ppg,270,60,,,,,,,,121587996.133333,,,,,,
0,B9,ppg,271,66,,,,,,,,121601648.121212,,,,,,
0,B9,ppg,272,66,,,,,,,,121622099.636364,,,,,,
0,B9,ppg,273,66,,,,,,,,121847277.696970,,,,,,
0,B9,ppg,274,60,,,,,,,,122002074.533333,,,,,,
0,B9,ppg,275,66,,,,,,,,121946495.757576,,,,,,
0,B9,ppg,276,66,,,,,,,,122052881.454545,,,,,,
0,B9,ppg,277,66,,,,,,,,121995201.090909,,,,,,
0,B9,ppg,278,60,,,,,,,,121892342.400000,,,,,,
0,B9,ppg,279,66,,,,,,,,121631074.666667,,,,,,
0,B9,ppg,280,66,,,,,,,,121730256.606061,,,,,,
0,B9,ppg,281,60,,,,,,,,121774875.466667,,,,,,
0,B9,ppg,282,66,,,,,,,,121756202.545455,,,,,,
0,B9,ppg,283,66,,,,,,,,121796178.666667,,,,,,
0,B9,ppg,284,60,,,,,,,,121784760.400000,,,,,,
0,B9,ppg,285,66,,,,,,,,121770928.000000,,,,,,
0,B9,ppg,286,60,,,,,,,,121777735.866667,,,,,,
0,B9,ppg,287,66,,,,,,,,121772564.000000,,,,,,
0,B9,ppg,288,66,,,,,,,,121756947.393939,,,,,,
0,B9,ppg,289,66,,,,,,,,121749487.030303,,,,,,
0,B9,ppg,290,60,,,,,,,,121732460.400000,,,,,,
0,B9,ppg,291,66,,,,,,,,121717838.909091,,,,,,
0,B9,ppg,292,64,,,,,,,,121704196.625000,,,,,,
0,B9,ppg,293,62,,,,,,,,121715721.419355,,,,,,
0,B9,ppg,294,60,,,,,,,,121746039.066667,,,,,,
0,B9,ppg,295,72,,,,,,,,121712839.666667,,,,,,
0,B9,ppg,296,60,,,,,,,,121666071.066667,,,,,,
0,B9,ppg,297,66,,,,,,,,121656825.333333,,,,,,
0,B9,ppg,298,60,,,,,,,,121646984.933333,,,,,,
0,B9,ppg,299,66,,,,,,,,121660707.757576,,,,,,
0,B9,ppg,300,66,,,,,,,,121645274.666667,,,,,,
0,B9,ppg,301,60,,,,,,,,121493267.333333,,,,,,
0,B9,ppg,302,66,,,,,,,,121420268.121212,,,,,,
0,B9,ppg,303,66,,,,,,,,121418290.181818,,,,,,
0,B9,ppg,304,64,,,,,,,,121485870.875000,,,,,,
0,B9,ppg,305,62,,,,,,,,121451061.419355,,,,,,
0,B9,ppg,306,66,,,,,,,,121373394.424242,,,,,,
0,B9,ppg,307,66,,,,,,,,121321123.393939,,,,,,
0,B9,ppg,308,60,,,,,,,,121299337.733333,,,,,,
0,B9,ppg,309,66,,,,,,,,121278766.909091,,,,,,
0,B9,ppg,310,66,,,,,,,,121283809.575758,,,,,,
0,B9,ppg,311,60,,,,,,,,121279338.533333,,,,,,
0,B9,ppg,312,66,,,,,,,,121328034.424242,,,,,,
0,B9,ppg,313,60,,,,,,,,121401116.933333,,,,,,
0,B9,ppg,314,66,,,,,,,,121364725.454545,,,,,,
0,B9,ppg,315,66,,,,,,,,121368657.090909,,,,,,
0,B9,ppg,316,66,,,,,,,,121470647.272727,,,,,,
0,B9,ppg,317,66,,,,,,,,121587289.333333,,,,,,
0,B9,ppg,318,60,,,,,,,,121587633.200000,,,,,,
0,B9,ppg,319,66,,,,,,,,121615335.757576,,,,,,
0,B9,ppg,320,60,,,,,,,,121683383.733333,,,,,,
0,B9,ppg,321,66,,,,,,,,121559072.242424,,,,,,
0,B9,ppg,322,66,,,,,,,,121435299.151515,,,,,,
0,B9,ppg,323,66,,,,,,,,121391696.969697,,,,,,
0,B9,ppg,324,60,,,,,,,,121302291.466667,,,,,,
0,B9,ppg,325,66,,,,,,,,119539658.424242,,,,,,
0,B9,ppg,326,60,,,,,,,,119736571.600000,,,,,,
0,B9,ppg,327,60,,,,,,,,119735161.333333,,,,,,
0,B9,ppg,328,72,,,,,,,,119771107.000000,,,,,,
0,B9,ppg,329,60,,,,,,,,119896346.533333,,,,,,
0,B9,ppg,330,66,,,,,,,,119815604.606061,,,,,,
0,B9,ppg,331,60,,,,,,,,119772150.933333,,,,,,
0,B9,ppg,332,66,,,,,,,,119755995.030303,,,,,,
0,B9,ppg,333,66,,,,,,,,119734835.393939,,,,,,
0,B9,ppg,334,60,,,,,,,,119717485.866667,,,,,,
0,B9,ppg,335,72,,,,,,,,119747480.000000,,,,,,
0,B9,ppg,336,60,,,,,,,,119771814.400000,,,,,,
0,B9,ppg,337,61,,,,,,,,119779821.508197,,,,,,
0,B9,ppg,338,65,,,,,,,,119786720.861538,,,,,,
0,B9,ppg,339,66,,,,,,,,119737826.666667,,,,,,
0,B9,ppg,340,66,,,,,,,,119675433.818182,,,,,,
0,B9,ppg,341,60,,,,,,,,119487574.266667,,,,,,
0,B9,ppg,342,60,,,,,,,,119322600.800000,,,,,,
0,B9,ppg,343,72,,,,,,,,119404250.222222,,,,,,
0,B9,ppg,344,60,,,,,,,,119495229.333333,,,,,,
0,B9,ppg,345,66,,,,,,,,119549658.060606,,,,,,
0,B9,ppg,346,66,,,,,,,,119571099.030303,,,,,,
0,B9,ppg,347,60,,,,,,,,119610574.533333,,,,,,
0,B9,ppg,348,66,,,,,,,,119523956.000000,,,,,,
0,B9,ppg,349,66,,,,,,,,119364859.515152,,,,,,
0,B9,ppg,350,60,,,,,,,,119308820.666667,,,,,,
0,B9,ppg,351,66,,,,,,,,119313907.272727,,,,,,
0,B9,ppg,352,66,,,,,,,,119318485.696970,,,,,,
0,B9,ppg,353,62,,,,,,,,119717498.451613,,,,,,
0,B9,ppg,354,64,,,,,,,,120010742.250000,,,,,,
0,B9,ppg,355,66,,,,,,,,119902173.333333,,,,,,
0,B9,ppg,356,60,,,,,,,,119825121.866667,,,,,,
0,B9,ppg,357,60,,,,,,,,119978853.333333,,,,,,
0,B9,ppg,358,66,,,,,,,,120021489.575758,,,,,,
0,B9,ppg,359,66,,,,,,,,119975641.090909,,,,,,
0,B9,ppg,360,66,,,,,,,,119856288.606061,,,,,,
0,B9,ppg,361,66,,,,,,,,119860817.696970,,,,,,
0,B9,ppg,362,60,,,,,,,,119919313.600000,,,,,,
0,B9,ppg,363,66,,,,,,,,119894517.575758,,,,,,
0,B9,ppg,364,60,,,,,,,,119809810.666667,,,,,,
0,B9,ppg,365,66,,,,,,,,119757033.090909,,,,,,
0,B9,ppg,366,66,,,,,,,,119711490.303030,,,,,,
0,B9,ppg,367,60,,,,,,,,119770149.333333,,,,,,
0,B9,ppg,368,66,,,,,,,,119803809.939394,,,,,,
0,B9,ppg,369,66,,,,,,,,119725481.939394,,,,,,
0,B9,ppg,370,66,,,,,,,,119646471.272727,,,,,,
0,B9,ppg,371,60,,,,,,,,119634509.333333,,,,,,
0,B9,ppg,372,66,,,,,,,,119596324.727273,,,,,,
0,B9,ppg,373,66,,,,,,,,119615091.757576,,,,,,
0,B9,ppg,374,60,,,,,,,,119635207.600000,,,,,,
0,B9,ppg,375,66,,,,,,,,119608779.151515,,,,,,
0,B9,ppg,376,66,,,,,,,,119597667.636364,,,,,,
0,B9,ppg,377,60,,,,,,,,119638189.466667,,,,,,
0,B9,ppg,378,66,,,,,,,,119671245.454545,,,,,,
0,B9,ppg,379,66,,,,,,,,119693736.242424,,,,,,
0,B9,ppg,380,60,,,,,,,,119691483.200000,,,,,,
0,B9,ppg,381,66,,,,,,,,119718144.484848,,,,,,
0,B9,ppg,382,66,,,,,,,,119306141.939394,,,,,,
0,B9,ppg,383,65,,,,,,,,119410557.661538,,,,,,
0,B9,ppg,384,61,,,,,,,,119520161.967213,,,,,,
0,B9,ppg,385,66,,,,,,,,119549585.090909,,,,,,
0,B9,ppg,386,60,,,,,,,,119598285.866667,,,,,,
0,B9,ppg,387,66,,,,,,,,119647204.121212,,,,,,
0,B9,ppg,388,66,,,,,,,,119695274.909091,,,,,,
0,B9,ppg,389,60,,,,,,,,119774580.933333,,,,,,
0,B9,ppg,390,65,,,,,,,,119802031.876923,,,,,,
0,B9,ppg,391,67,,,,,,,,119779962.985075,,,,,,
0,B9,ppg,392,60,,,,,,,,119780074.400000,,,,,,
0,B9,ppg,393,66,,,,,,,,119743394.545455,,,,,,
0,B9,ppg,394,66,,,,,,,,119685286.909091,,,,,,
0,B9,ppg,395,60,,,,,,,,119642406.400000,,,,,,
0,B9,ppg,396,66,,,,,,,,119615213.939394,,,,,,
0,B9,ppg,397,66,,,,,,,,119592893.454545,,,,,,
0,B9,ppg,398,66,,,,,,,,119579011.030303,,,,,,
0,B9,ppg,399,60,,,,,,,,119558354.933333,,,,,,
0,B9,ppg,400,66,,,,,,,,119551135.636364,,,,,,
0,B9,ppg,401,60,,,,,,,,119535226.933333,,,,,,
0,B9,ppg,402,66,,,,,,,,119532051.030303,,,,,,
0,B9,ppg,403,66,,,,,,,,119611599.515152,,,,,,
0,B9,ppg,404,54,,,,,,,,119645870.814815,,,,,,
0,B9,ppg,405,62,,,,,,,,120142538.451613,,,,,,
0,B9,ppg,406,60,,,,,,,,120199216.266667,,,,,,
0,B9,ppg,407,66,,,,,,,,119904957.090909,,,,,,
0,B9,ppg,408,60,,,,,,,,119964992.533333,,,,,,
0,B9,ppg,409,66,,,,,,,,119923419.151515,,,,,,
0,B9,ppg,410,66,,,,,,,,119392173.454545,,,,,,
0,B9,ppg,411,66,,,,,,,,119386959.878788,,,,,,
0,B9,ppg,412,60,,,,,,,,119409378.400000,,,,,,
0,B9,ppg,413,71,,,,,,,,119434212.169014,,,,,,
0,B9,ppg,414,61,,,,,,,,119438043.409836,,,,,,
0,B9,ppg,415,66,,,,,,,,119443247.757576,,,,,,
0,B9,ppg,416,62,,,,,,,,119439996.516129,,,,,,
0,B9,ppg,417,64,,,,,,,,119428974.375000,,,,,,
0,B9,ppg,418,66,,,,,,,,119541819.878788,,,,,,
0,B9,ppg,419,66,,,,,,,,119573674.787879,,,,,,
0,B9,ppg,420,60,,,,,,,,119566158.666667,,,,,,
0,B9,ppg,421,66,,,,,,,,119513455.757576,,,,,,
0,B9,ppg,422,60,,,,,,,,119471456.533333,,,,,,
0,B9,ppg,423,60,,,,,,,,119350295.733333,,,,,,
0,B9,ppg,424,72,,,,,,,,119298044.555556,,,,,,
0,B9,ppg,425,60,,,,,,,,119319189.600000,,,,,,
0,B9,ppg,426,66,,,,,,,,119350622.666667,,,,,,
0,B9,ppg,427,66,,,,,,,,119343113.454545,,,,,,
0,B9,ppg,428,60,,,,,,,,119191795.733333,,,,,,
0,B9,ppg,429,66,,,,,,,,118755641.090909,,,,,,
0,B9,ppg,430,66,,,,,,,,119037411.272727,,,,,,
0,B9,ppg,431,60,,,,,,,,119529425.066667,,,,,,
0,B9,ppg,432,66,,,,,,,,119525543.272727,,,,,,
0,B9,ppg,433,66,,,,,,,,119539474.666667,,,,,,
0,B9,ppg,434,66,,,,,,,,119539669.939394,,,,,,
0,B9,ppg,435,60,,,,,,,,119518155.866667,,,,,,
0,B9,ppg,436,66,,,,,,,,119498241.696970,,,,,,
0,B9,ppg,437,66,,,,,,,,119452807.878788,,,,,,
0,B9,ppg,438,60,,,,,,,,119436307.600000,,,,,,
0,B9,ppg,439,66,,,,,,,,119480243.878788,,,,,,
0,B9,ppg,440,60,,,,,,,,119480656.666667,,,,,,
0,B9,ppg,441,66,,,,,,,,119416618.424242,,,,,,
0,B9,ppg,442,66,,,,,,,,119301330.787879,,,,,,
0,B9,ppg,443,60,,,,,,,,119288862.266667,,,,,,
0,B9,ppg,444,66,,,,,,,,119330817.939394,,,,,,
0,B9,ppg,445,66,,,,,,,,119332551.878788,,,,,,
0,B9,ppg,446,66,,,,,,,,119286568.363636,,,,,,
0,B9,ppg,447,60,,,,,,,,119257541.466667,,,,,,
0,B9,ppg,448,66,,,,,,,,119326483.030303,,,,,,
0,B9,ppg,449,61,,,,,,,,119364022.950820,,,,,,
0,B9,ppg,450,65,,,,,,,,119367387.692308,,,,,,
0,B9,ppg,451,66,,,,,,,,119356239.515152,,,,,,
0,B9,ppg,452,66,,,,,,,,119349987.393939,,,,,,
0,B9,ppg,453,60,,,,,,,,119345285.866667,,,,,,
0,B9,ppg,454,66,,,,,,,,119367912.242424,,,,,,
0,B9,ppg,455,60,,,,,,,,119578179.066667,,,,,,
0,B9,ppg,456,66,,,,,,,,120005409.333333,,,,,,
0,B9,ppg,457,66,,,,,,,,120219584.727273,,,,,,
0,B9,ppg,458,60,,,,,,,,120040958.266667,,,,,,
0,B9,ppg,459,66,,,,,,,,119029621.696970,,,,,,
0,B9,ppg,460,66,,,,,,,,114511709.818182,,,,,,
0,B9,ppg,461,60,,,,,,,,107987147.466667,,,,,,
0,B9,ppg,462,66,,,,,,,,102442869.090909,,,,,,
0,B9,ppg,463,66,,,,,,,,99791807.151515,,,,,,
0,B9,ppg,464,66,,,,,,,,100874249.212121,,,,,,
0,B9,ppg,465,60,,,,,,,,100085360.400000,,,,,,
0,C9,acc,0,18,,,,,,,,,,-0.315748,-0.084171,0.946065,,
0,C9,acc,1,54,,,,,,,,,,-0.322387,-0.042226,0.946387,,
0,C9,acc,2,54,,,,,,,,,,-0.326216,-0.106535,0.940007,,
0,C9,acc,3,48,,,,,,,,,,-0.327983,-0.077703,0.939342,,
0,C9,acc,4,51,,,,,,,,,,-0.113422,0.018865,0.998934,,
0,C9,acc,5,54,,,,,,,,,,-0.317125,-0.111569,0.939713,,
0,C9,acc,6,48,,,,,,,,,,-0.314069,-0.049850,0.952661,,
0,C9,acc,7,54,,,,,,,,,,-0.315117,-0.123811,0.940352,,
0,C9,acc,8,51,,,,,,,,,,-0.321037,-0.066351,0.947845,,
0,C9,acc,9,51,,,,,,,,,,-0.336294,-0.112938,0.934950,,
0,C9,acc,10,48,,,,,,,,,,-0.332605,-0.078037,0.942017,,
0,C9,acc,11,54,,,,,,,,,,-0.319184,-0.074062,0.946635,,
0,C9,acc,12,51,,,,,,,,,,-0.335474,-0.064064,0.942962,,
0,C9,acc,13,51,,,,,,,,,,-0.353012,-0.076108,0.934585,,
0,C9,acc,14,51,,,,,,,,,,-0.338523,-0.037276,0.942640,,
0,C9,acc,15,48,,,,,,,,,,-0.478422,-0.015783,0.880887,,
0,C9,acc,16,54,,,,,,,,,,-0.902605,-0.071222,0.443051,,
0,C9,acc,17,51,,,,,,,,,,-0.982779,-0.119654,0.245886,,
0,C9,acc,18,48,,,,,,,,,,-0.855401,0.043660,0.484287,,
0,C9,acc,19,54,,,,,,,,,,-0.369761,0.000060,0.923656,,
0,C9,acc,20,51,,,,,,,,,,-0.136722,0.059216,0.985551,,
0,C9,acc,21,51,,,,,,,,,,-0.335920,0.002814,0.943522,,
0,C9,acc,22,51,,,,,,,,,,-0.360834,-0.013634,0.934600,,
0,C9,acc,23,54,,,,,,,,,,-0.357611,-0.053771,0.934403,,
0,C9,acc,24,51,,,,,,,,,,-0.371564,-0.004987,0.932837,,
0,C9,acc,25,48,,,,,,,,,,-0.376970,-0.058154,0.926586,,
0,C9,acc,26,54,,,,,,,,,,-0.365024,-0.029383,0.935896,,
0,C9,acc,27,51,,,,,,,,,,-0.373085,-0.043659,0.929696,,
0,C9,acc,28,51,,,,,,,,,,-0.383619,-0.027054,0.927756,,
0,C9,acc,29,51,,,,,,,,,,-0.392991,-0.052816,0.920095,,
0,C9,acc,30,48,,,,,,,,,,-0.360015,0.013363,0.939243,,
0,C9,acc,31,54,,,,,,,,,,-0.391502,-0.027341,0.923572,,
0,C9,acc,32,51,,,,,,,,,,-0.383331,-0.037552,0.926335,,
0,C9,acc,33,51,,,,,,,,,,-0.369387,-0.014860,0.934150,,
0,C9,acc,34,51,,,,,,,,,,-0.230196,0.030611,0.975232,,
0,C9,acc,35,51,,,,,,,,,,-0.305340,0.002552,0.953577,,
0,C9,acc,36,51,,,,,,,,,,-0.284778,0.023867,0.960906,,
0,C9,acc,37,54,,,,,,,,,,-0.298928,0.010907,0.957448,,
0,C9,acc,38,51,,,,,,,,,,-0.301728,0.016187,0.954512,,
0,C9,acc,39,51,,,,,,,,,,-0.287377,0.021419,0.961489,,
0,C9,acc,40,51,,,,,,,,,,-0.295222,0.017035,0.958084,,
0,C9,acc,41,51,,,,,,,,,,-0.304101,0.012039,0.953539,,
0,C9,acc,42,48,,,,,,,,,,-0.296776,-0.004834,0.957729,,
0,C9,acc,43,51,,,,,,,,,,-0.284328,-0.002462,0.960964,,
0,C9,acc,44,54,,,,,,,,,,-0.276770,0.005790,0.962185,,
0,C9,acc,45,51,,,,,,,,,,-0.262935,0.017113,0.965867,,
0,C9,acc,46,51,,,,,,,,,,-0.260508,0.016740,0.967449,,
0,C9,acc,47,51,,,,,,,,,,-0.250844,0.016410,0.969072,,
0,C9,acc,48,45,,,,,,,,,,-0.266469,0.031276,0.967387,,
0,C9,acc,49,57,,,,,,,,,,-0.370215,0.012568,0.931370,,
0,C9,acc,50,51,,,,,,,,,,-0.369253,0.010517,0.932700,,
0,C9,acc,51,51,,,,,,,,,,-0.373268,0.009031,0.931066,,
0,C9,acc,52,51,,,,,,,,,,-0.434384,0.006430,0.904075,,
0,C9,acc,53,45,,,,,,,,,,-0.402615,-0.008762,0.919903,,
0,C9,acc,54,60,,,,,,,,,,-0.485379,0.000742,0.882440,,
0,C9,acc,55,51,,,,,,,,,,-0.493511,-0.039810,0.874841,,
0,C9,acc,56,48,,,,,,,,,,-0.482136,0.000365,0.881180,,
0,C9,acc,57,51,,,,,,,,,,-0.490415,-0.061247,0.877394,,
0,C9,acc,58,54,,,,,,,,,,-0.481002,-0.024700,0.883041,,
0,C9,acc,59,48,,,,,,,,,,-0.476392,-0.055369,0.882785,,
0,C9,acc,60,54,,,,,,,,,,-0.467015,-0.063182,0.888355,,
0,C9,acc,61,51,,,,,,,,,,-0.436398,-0.006508,0.905854,,
0,C9,acc,62,51,,,,,,,,,,-0.447634,-0.000346,0.900917,,
0,C9,acc,63,51,,,,,,,,,,-0.450377,-0.014039,0.899876,,
0,C9,acc,64,51,,,,,,,,,,-0.334043,0.018258,0.944098,,
0,C9,acc,65,48,,,,,,,,,,-0.346121,-0.016412,0.940976,,
0,C9,acc,66,54,,,,,,,,,,-0.344655,-0.012056,0.942191,,
0,C9,acc,67,54,,,,,,,,,,-0.367233,-0.007487,0.931836,,
0,C9,acc,68,48,,,,,,,,,,-0.383609,-0.013092,0.926866,,
0,C9,acc,69,54,,,,,,,,,,-0.444458,-0.033175,0.898864,,
0,C9,acc,70,48,,,,,,,,,,-0.445511,-0.041414,0.900172,,
0,C9,acc,71,51,,,,,,,,,,-0.432495,-0.058838,0.903843,,
0,C9,acc,72,54,,,,,,,,,,-0.429232,-0.025052,0.906178,,
0,C9,acc,73,48,,,,,,,,,,-0.439733,-0.033924,0.903027,,
0,C9,acc,74,54,,,,,,,,,,-0.427377,-0.058309,0.906442,,
0,C9,acc,75,48,,,,,,,,,,-0.427670,-0.011093,0.909423,,
0,C9,acc,76,51,,,,,,,,,,-0.436826,-0.057466,0.901542,,
0,C9,acc,77,54,,,,,,,,,,-0.429110,-0.044065,0.905706,,
0,C9,acc,78,51,,,,,,,,,,-0.420302,-0.014943,0.912393,,
0,C9,acc,79,48,,,,,,,,,,-0.423878,-0.062715,0.908024,,
0,C9,acc,80,51,,,,,,,,,,-0.413490,-0.081731,0.910435,,
0,C9,acc,81,54,,,,,,,,,,-0.411128,-0.018919,0.917205,,
0,C9,acc,82,51,,,,,,,,,,-0.398916,-0.043897,0.919959,,
0,C9,acc,83,51,,,,,,,,,,-0.393066,-0.046740,0.923463,,
0,C9,acc,84,51,,,,,,,,,,-0.404519,-0.022663,0.918352,,
0,C9,acc,85,51,,,,,,,,,,-0.416551,-0.038876,0.910780,,
0,C9,acc,86,51,,,,,,,,,,-0.417436,-0.031453,0.912385,,
0,C9,acc,87,54,,,,,,,,,,-0.413180,-0.020630,0.915474,,
0,C9,acc,88,51,,,,,,,,,,-0.418882,-0.038706,0.911339,,
0,C9,acc,89,48,,,,,,,,,,-0.371164,-0.002031,0.932200,,
0,C9,acc,90,54,,,,,,,,,,-0.396961,-0.011732,0.921782,,
0,C9,acc,91,51,,,,,,,,,,-0.408444,-0.064513,0.913812,,
0,C9,acc,92,48,,,,,,,,,,-0.412507,-0.042339,0.915700,,
0,C9,acc,93,51,,,,,,,,,,-0.388982,-0.020850,0.925334,,
0,C9,acc,94,54,,,,,,,,,,-0.398946,-0.042858,0.919298,,
0,C9,acc,95,51,,,,,,,,,,-0.384212,-0.009849,0.928058,,
0,C9,acc,96,51,,,,,,,,,,-0.384713,-0.002015,0.925713,,
0,C9,acc,97,51,,,,,,,,,,-0.404329,-0.031815,0.916675,,
0,C9,acc,98,51,,,,,,,,,,-0.421169,-0.001419,0.910512,,
0,C9,acc,99,51,,,,,,,,,,-0.398020,-0.016827,0.922683,,
0,C9,acc,100,51,,,,,,,,,,-0.402204,-0.022344,0.918542,,
0,C9,acc,101,51,,,,,,,,,,-0.402145,0.001461,0.920758,,
0,C9,acc,102,51,,,,,,,,,,-0.420671,0.007069,0.911823,,
0,C9,acc,103,51,,,,,,,,,,-0.434904,-0.016671,0.902830,,
0,C9,acc,104,51,,,,,,,,,,-0.405054,0.002954,0.920588,,
0,C9,acc,105,51,,,,,,,,,,-0.397029,-0.041024,0.919049,,
0,C9,acc,106,51,,,,,,,,,,-0.410449,-0.028779,0.916510,,
0,C9,acc,107,51,,,,,,,,,,-0.416134,-0.012476,0.913741,,
0,C9,acc,108,54,,,,,,,,,,-0.421123,-0.024187,0.910455,,
0,C9,acc,109,48,,,,,,,,,,-0.405312,0.001163,0.919498,,
0,C9,acc,110,54,,,,,,,,,,-0.414769,-0.022470,0.914720,,
0,C9,acc,111,48,,,,,,,,,,-0.417464,-0.002594,0.913441,,
0,C9,acc,112,51,,,,,,,,,,-0.379716,0.026505,0.917314,,
0,C9,acc,113,51,,,,,,,,,,-0.254612,0.045879,0.971001,,
0,C9,acc,114,54,,,,,,,,,,-0.333841,-0.013692,0.946256,,
0,C9,acc,115,48,,,,,,,,,,-0.329497,0.016823,0.946247,,
0,C9,acc,116,54,,,,,,,,,,-0.337451,0.005125,0.944009,,
0,C9,acc,117,51,,,,,,,,,,-0.332503,0.000813,0.944422,,
0,C9,acc,118,51,,,,,,,,,,-0.385529,0.010347,0.928081,,
0,C9,acc,119,51,,,,,,,,,,-0.378609,-0.000912,0.929004,,
0,C9,acc,120,51,,,,,,,,,,-0.334363,0.014186,0.944219,,
0,C9,acc,121,51,,,,,,,,,,-0.326762,0.008327,0.947036,,
0,C9,acc,122,51,,,,,,,,,,-0.306668,-0.041504,0.953293,,
0,C9,acc,123,51,,,,,,,,,,-0.337206,-0.004002,0.945464,,
0,C9,acc,124,54,,,,,,,,,,-0.462987,-0.016776,0.891655,,
0,C9,acc,125,48,,,,,,,,,,-0.422290,-0.073488,0.905774,,
0,C9,acc,126,54,,,,,,,,,,-0.407115,-0.010831,0.918717,,
0,C9,acc,127,51,,,,,,,,,,-0.421486,-0.021590,0.910622,,
0,C9,acc,128,51,,,,,,,,,,-0.411597,-0.053193,0.913487,,
0,C9,acc,129,48,,,,,,,,,,-0.389848,-0.001062,0.925283,,
0,C9,acc,130,54,,,,,,,,,,-0.397967,-0.014369,0.921691,,
0,C9,acc,131,51,,,,,,,,,,-0.398966,-0.018994,0.921504,,
0,C9,acc,132,51,,,,,,,,,,-0.400668,-0.005278,0.921960,,
0,C9,acc,133,51,,,,,,,,,,-0.413158,-0.023964,0.915378,,
0,C9,acc,134,51,,,,,,,,,,-0.401557,0.016724,0.920390,,
0,C9,acc,135,51,,,,,,,,,,-0.389450,-0.019514,0.924431,,
0,C9,acc,136,51,,,,,,,,,,-0.400065,-0.015945,0.920074,,
0,C9,acc,137,51,,,,,,,,,,-0.393284,0.005093,0.924047,,
0,C9,acc,138,51,,,,,,,,,,-0.376715,-0.026621,0.927105,,
0,C9,acc,139,45,,,,,,,,,,-0.344564,-0.037944,0.941945,,
0,C9,acc,140,60,,,,,,,,,,-0.351568,-0.030117,0.935458,,
0,C9,acc,141,51,,,,,,,,,,-0.396688,-0.020752,0.921900,,
0,C9,acc,142,48,,,,,,,,,,-0.392887,-0.033980,0.922504,,
0,C9,acc,143,54,,,,,,,,,,-0.378731,0.017919,0.929921,,
0,C9,acc,144,51,,,,,,,,,,-0.383648,-0.015892,0.926889,,
0,C9,acc,145,48,,,,,,,,,,-0.394786,-0.035053,0.922150,,
0,C9,acc,146,54,,,,,,,,,,-0.389152,0.008622,0.928139,,
0,C9,acc,147,51,,,,,,,,,,-0.399895,-0.011641,0.920821,,
0,C9,acc,148,51,,,,,,,,,,-0.401870,-0.024662,0.919375,,
0,C9,acc,149,51,,,,,,,,,,-0.350029,0.011129,0.939892,,
0,C9,acc,150,51,,,,,,,,,,-0.369095,-0.028432,0.930858,,
0,C9,acc,151,51,,,,,,,,,,-0.369392,-0.023977,0.933129,,
0,C9,acc,152,51,,,,,,,,,,-0.397267,0.003613,0.920477,,
0,C9,acc,153,51,,,,,,,,,,-0.409825,-0.027195,0.917258,,
0,C9,acc,154,51,,,,,,,,,,-0.409982,-0.010486,0.917086,,
0,C9,acc,155,54,,,,,,,,,,-0.414683,0.009525,0.915427,,
0,C9,acc,156,48,,,,,,,,,,-0.406403,-0.032183,0.917082,,
0,C9,acc,157,51,,,,,,,,,,-0.390648,-0.058230,0.921535,,
0,C9,acc,158,51,,,,,,,,,,-0.335809,0.024463,0.938905,,
0,C9,acc,159,51,,,,,,,,,,-0.124600,0.077004,0.997218,,
0,C9,acc,160,51,,,,,,,,,,-0.260177,-0.027850,0.961932,,
0,C9,acc,161,54,,,,,,,,,,-0.281243,0.009914,0.959310,,
0,C9,acc,162,48,,,,,,,,,,-0.307812,0.046125,0.956413,,
0,C9,acc,163,54,,,,,,,,,,-0.307311,0.026607,0.951102,,
0,C9,acc,164,51,,,,,,,,,,-0.296449,0.044948,0.957686,,
0,C9,acc,165,51,,,,,,,,,,-0.298202,0.049973,0.955462,,
0,C9,acc,166,48,,,,,,,,,,-0.341419,-0.024751,0.940257,,
0,C9,acc,167,54,,,,,,,,,,-0.374105,-0.049796,0.927482,,
0,C9,acc,168,51,,,,,,,,,,-0.377188,-0.021201,0.930665,,
0,C9,acc,169,48,,,,,,,,,,-0.362815,-0.070001,0.930711,,
0,C9,acc,170,54,,,,,,,,,,-0.387165,-0.017131,0.927237,,
0,C9,acc,171,27,,,,,,,,,,-0.401430,-0.060929,0.916859,,
0,C9,acc,183,15,,,,,,,,,,-0.357678,-0.011466,0.935527,,
0,C9,acc,184,51,,,,,,,,,,-0.350393,-0.017736,0.937312,,
0,C9,acc,185,51,,,,,,,,,,-0.371253,-0.035933,0.931000,,
0,C9,acc,186,51,,,,,,,,,,-0.223154,0.039027,0.968749,,
